date,值
2024-05-27 06:54:39,432.403748
2024-05-27 06:54:19,432.164459
2024-05-27 06:53:59,440.708771
2024-05-27 06:53:39,441.343872
2024-05-27 06:53:19,435.503235
2024-05-27 06:52:59,437.6905
2024-05-27 06:52:39,438.045715
2024-05-27 06:52:19,428.6438
2024-05-27 06:51:59,430.689453
2024-05-27 06:51:39,425.289673
2024-05-27 06:51:19,430.448517
2024-05-27 06:50:59,424.47998
2024-05-27 06:50:39,425.778931
2024-05-27 06:50:19,424.636627
2024-05-27 06:49:59,425.264221
2024-05-27 06:49:39,427.270721
2024-05-27 06:48:14,427.8255
2024-05-27 06:47:54,428.675262
2024-05-27 06:47:34,435.4215
2024-05-27 06:47:14,431.414429
2024-05-27 06:46:54,431.722229
2024-05-27 06:46:34,433.270447
2024-05-27 06:46:14,436.538422
2024-05-27 06:45:54,433.530548
2024-05-27 06:45:34,438.555481
2024-05-27 06:45:14,427.92572
2024-05-27 06:44:54,429.880066
2024-05-27 06:44:34,426.888947
2024-05-27 06:44:14,424.6969
2024-05-27 06:43:54,428.381561
2024-05-27 06:43:34,424.0251
2024-05-27 06:43:14,422.181824
2024-05-27 06:42:54,421.658966
2024-05-27 06:42:34,423.249939
2024-05-27 06:42:14,427.227539
2024-05-27 06:41:54,432.693634
2024-05-27 06:41:34,435.130066
2024-05-27 06:41:14,436.1994
2024-05-27 06:40:54,436.860168
2024-05-27 06:40:34,436.3826
2024-05-27 06:40:14,437.496277
2024-05-27 06:39:54,434.728271
2024-05-27 06:39:34,430.7171
2024-05-27 06:39:14,433.585754
2024-05-27 06:38:54,427.8161
2024-05-27 06:38:34,426.786041
2024-05-27 06:38:14,428.5443
2024-05-27 06:37:54,428.498047
2024-05-27 06:37:34,423.271942
2024-05-27 06:37:14,416.391052
2024-05-27 06:36:54,425.538
2024-05-27 06:36:34,425.253662
2024-05-27 06:36:14,423.2391
2024-05-27 06:35:54,428.977783
2024-05-27 06:35:34,423.074036
2024-05-27 06:35:14,435.234772
2024-05-27 06:34:54,437.3072
2024-05-27 06:34:34,433.873077
2024-05-27 06:34:14,438.75473
2024-05-27 06:33:54,435.319733
2024-05-27 06:33:34,437.976685
2024-05-27 06:33:14,435.831177
2024-05-27 06:32:54,435.4912
2024-05-27 06:32:34,434.657623
2024-05-27 06:32:14,429.96933
2024-05-27 06:31:54,423.362671
2024-05-27 06:31:34,426.541
2024-05-27 06:31:14,424.368561
2024-05-27 06:30:54,423.3624
2024-05-27 06:30:34,419.549316
2024-05-27 06:30:14,421.985931
2024-05-27 06:29:54,427.315338
2024-05-27 06:29:34,421.201324
2024-05-27 06:29:14,429.8366
2024-05-27 06:28:54,430.831818
2024-05-27 06:28:34,438.741974
2024-05-27 06:28:13,438.369324
2024-05-27 06:27:53,440.871063
2024-05-27 06:27:33,436.215027
2024-05-27 06:27:13,439.076019
2024-05-27 06:26:53,437.264862
2024-05-27 06:26:33,433.552856
2024-05-27 06:26:13,424.120361
2024-05-27 06:25:53,426.898041
2024-05-27 06:25:33,426.6673
2024-05-27 06:25:13,428.966858
2024-05-27 06:24:53,428.1501
2024-05-27 06:24:33,426.8693
2024-05-27 06:24:13,429.898
2024-05-27 06:23:53,428.047729
2024-05-27 06:23:33,424.53125
2024-05-27 06:23:13,424.1491
2024-05-27 06:22:53,427.728363
2024-05-27 06:22:33,425.815125
2024-05-27 06:22:13,432.279266
2024-05-27 06:21:53,432.58902
2024-05-27 06:21:33,431.464081
2024-05-27 06:21:13,431.085266
2024-05-27 06:20:53,432.346222
2024-05-27 06:20:33,431.857178
2024-05-27 06:20:13,433.348755
2024-05-27 06:19:53,430.128448
2024-05-27 06:19:33,434.631317
2024-05-27 06:19:13,432.6417
2024-05-27 06:18:53,436.2215
2024-05-27 06:18:33,430.025635
2024-05-27 06:18:13,429.4956
2024-05-27 06:17:53,427.871429
2024-05-27 06:17:33,429.874268
2024-05-27 06:17:13,428.446564
2024-05-27 06:16:53,422.847534
2024-05-27 06:16:33,419.1701
2024-05-27 06:16:13,425.241
2024-05-27 06:15:53,426.865417
2024-05-27 06:15:33,424.389648
2024-05-27 06:15:13,431.986145
2024-05-27 06:14:53,426.7677
2024-05-27 06:14:33,432.525726
2024-05-27 06:14:13,432.593384
2024-05-27 06:13:53,433.254547
2024-05-27 06:13:33,437.067
2024-05-27 06:13:13,435.5365
2024-05-27 06:12:53,432.542053
2024-05-27 06:12:33,433.347473
2024-05-27 06:12:13,430.828827
2024-05-27 06:11:53,429.6931
2024-05-27 06:11:33,431.723022
2024-05-27 06:11:13,432.777863
2024-05-27 06:10:53,427.5232
2024-05-27 06:10:33,421.323029
2024-05-27 06:10:13,427.7544
2024-05-27 06:09:53,426.1142
2024-05-27 06:09:33,427.200958
2024-05-27 06:09:13,428.277527
2024-05-27 06:08:53,428.4642
2024-05-27 06:08:33,433.545563
2024-05-27 06:08:13,430.0954
2024-05-27 06:07:53,435.230316
2024-05-27 06:07:33,431.886444
2024-05-27 06:07:13,430.597443
2024-05-27 06:06:53,438.365
2024-05-27 06:06:33,434.699158
2024-05-27 06:06:13,431.9968
2024-05-27 06:05:53,433.4079
2024-05-27 06:05:33,433.916
2024-05-27 06:05:13,432.130951
2024-05-27 06:04:53,434.34668
2024-05-27 06:04:33,434.870819
2024-05-27 06:04:13,426.963776
2024-05-27 06:03:53,428.542816
2024-05-27 06:03:33,427.0008
2024-05-27 06:03:13,423.674744
2024-05-27 06:02:53,426.313538
2024-05-27 06:02:33,421.391144
2024-05-27 06:02:13,423.9715
2024-05-27 06:01:53,429.2713
2024-05-27 06:01:33,433.04837
2024-05-27 06:01:13,430.035767
2024-05-27 06:00:53,431.3846
2024-05-27 06:00:33,435.651062
2024-05-27 06:00:13,439.049347
2024-05-27 05:59:53,440.034668
2024-05-27 05:59:33,438.598083
2024-05-27 05:59:13,435.485962
2024-05-27 05:58:53,436.3037
2024-05-27 05:58:33,428.214569
2024-05-27 05:58:13,433.484772
2024-05-27 05:57:53,428.768158
2024-05-27 05:57:33,427.3741
2024-05-27 05:57:13,419.6266
2024-05-27 05:56:53,421.4889
2024-05-27 05:56:33,419.479919
2024-05-27 05:56:13,419.4192
2024-05-27 05:55:53,414.978363
2024-05-27 05:55:33,425.484161
2024-05-27 05:55:13,430.461273
2024-05-27 05:54:53,429.685364
2024-05-27 05:54:33,440.9788
2024-05-27 05:54:13,435.070038
2024-05-27 05:53:53,443.386841
2024-05-27 05:53:33,440.387573
2024-05-27 05:53:13,436.7934
2024-05-27 05:52:53,434.181458
2024-05-27 05:52:33,431.2176
2024-05-27 05:52:13,426.986877
2024-05-27 05:51:53,429.388
2024-05-27 05:51:33,424.3843
2024-05-27 05:51:13,420.994324
2024-05-27 05:50:53,425.176239
2024-05-27 05:50:33,424.0414
2024-05-27 05:50:13,419.9781
2024-05-27 05:49:53,424.572266
2024-05-27 05:49:33,424.4539
2024-05-27 05:48:08,432.2721
2024-05-27 05:47:48,436.89325
2024-05-27 05:47:28,434.3633
2024-05-27 05:47:08,435.5111
2024-05-27 05:46:48,435.922974
2024-05-27 05:46:28,432.817261
2024-05-27 05:46:08,432.737
2024-05-27 05:45:48,430.969452
2024-05-27 05:45:28,431.703125
2024-05-27 05:45:08,431.668854
2024-05-27 05:44:48,429.588928
2024-05-27 05:44:27,430.711151
2024-05-27 05:44:07,433.6552
2024-05-27 05:43:47,432.027557
2024-05-27 05:43:27,429.431274
2024-05-27 05:43:07,422.892365
2024-05-27 05:42:47,423.991852
2024-05-27 05:42:27,422.939636
2024-05-27 05:42:07,426.720245
2024-05-27 05:41:47,427.740784
2024-05-27 05:41:27,425.586975
2024-05-27 05:41:07,429.591339
2024-05-27 05:40:47,427.550018
2024-05-27 05:40:27,430.390656
2024-05-27 05:40:07,433.073883
2024-05-27 05:39:47,430.955078
2024-05-27 05:39:27,429.878784
2024-05-27 05:39:07,434.0157
2024-05-27 05:38:47,436.0477
2024-05-27 05:38:27,435.821747
2024-05-27 05:38:07,433.1879
2024-05-27 05:37:47,430.817322
2024-05-27 05:37:27,429.770416
2024-05-27 05:37:07,427.608582
2024-05-27 05:36:47,431.492737
2024-05-27 05:36:27,428.492523
2024-05-27 05:36:07,425.732727
2024-05-27 05:35:47,431.154175
2024-05-27 05:35:27,428.5817
2024-05-27 05:35:07,427.6371
2024-05-27 05:34:47,425.901245
2024-05-27 05:34:27,429.156036
2024-05-27 05:34:07,435.082977
2024-05-27 05:33:47,429.73
2024-05-27 05:33:27,432.787964
2024-05-27 05:33:07,433.069031
2024-05-27 05:32:47,429.680847
2024-05-27 05:32:27,428.956116
2024-05-27 05:32:07,431.1626
2024-05-27 05:31:47,430.5766
2024-05-27 05:31:27,433.463074
2024-05-27 05:31:07,431.122253
2024-05-27 05:30:47,432.802643
2024-05-27 05:30:27,429.5504
2024-05-27 05:30:07,427.090027
2024-05-27 05:29:47,430.80127
2024-05-27 05:29:27,429.1655
2024-05-27 05:29:07,428.878662
2024-05-27 05:28:47,428.9591
2024-05-27 05:28:27,430.29068
2024-05-27 05:28:07,430.451477
2024-05-27 05:27:47,432.9708
2024-05-27 05:27:27,430.19458
2024-05-27 05:27:07,431.217346
2024-05-27 05:26:47,431.306732
2024-05-27 05:26:27,427.167725
2024-05-27 05:26:07,430.087982
2024-05-27 05:25:47,429.1571
2024-05-27 05:25:27,422.132751
2024-05-27 05:25:07,427.585266
2024-05-27 05:24:47,426.5425
2024-05-27 05:24:27,423.440155
2024-05-27 05:24:07,427.207184
2024-05-27 05:23:47,428.561829
2024-05-27 05:23:27,436.3492
2024-05-27 05:23:07,437.023224
2024-05-27 05:22:47,438.077057
2024-05-27 05:22:27,436.009583
2024-05-27 05:22:07,432.2061
2024-05-27 05:21:47,436.339478
2024-05-27 05:21:27,431.556763
2024-05-27 05:21:07,428.4153
2024-05-27 05:20:47,423.8323
2024-05-27 05:20:27,427.552277
2024-05-27 05:20:07,421.902863
2024-05-27 05:19:47,412.86972
2024-05-27 05:19:27,426.758453
2024-05-27 05:19:07,422.742035
2024-05-27 05:18:47,430.972534
2024-05-27 05:18:27,433.965942
2024-05-27 05:18:07,437.300385
2024-05-27 05:17:47,439.045074
2024-05-27 05:17:27,445.988953
2024-05-27 05:17:07,443.515778
2024-05-27 05:16:47,439.655029
2024-05-27 05:16:27,439.087
2024-05-27 05:16:07,433.348755
2024-05-27 05:15:47,426.871674
2024-05-27 05:15:27,431.790527
2024-05-27 05:15:07,425.255859
2024-05-27 05:14:47,420.277222
2024-05-27 05:14:27,424.594543
2024-05-27 05:14:07,425.119965
2024-05-27 05:13:47,416.9458
2024-05-27 05:13:27,421.011139
2024-05-27 05:13:07,423.313721
2024-05-27 05:12:47,427.159271
2024-05-27 05:12:27,432.239471
2024-05-27 05:12:07,431.476624
2024-05-27 05:11:47,437.375
2024-05-27 05:11:27,440.525848
2024-05-27 05:11:07,434.545135
2024-05-27 05:10:47,439.828156
2024-05-27 05:10:27,434.613861
2024-05-27 05:10:07,430.9777
2024-05-27 05:09:47,426.997742
2024-05-27 05:09:27,427.758484
2024-05-27 05:09:07,425.760925
2024-05-27 05:08:47,427.3434
2024-05-27 05:08:27,424.478119
2024-05-27 05:08:07,423.3637
2024-05-27 05:07:47,421.9654
2024-05-27 05:07:27,423.7965
2024-05-27 05:07:07,426.2859
2024-05-27 05:06:47,428.492523
2024-05-27 05:06:27,431.2795
2024-05-27 05:06:07,438.913544
2024-05-27 05:05:47,434.717651
2024-05-27 05:05:27,437.8818
2024-05-27 05:05:07,433.710571
2024-05-27 05:04:47,432.018463
2024-05-27 05:04:27,432.783936
2024-05-27 05:04:07,428.1401
2024-05-27 05:03:47,428.526825
2024-05-27 05:03:27,427.481659
2024-05-27 05:03:07,425.297882
2024-05-27 05:02:47,424.763062
2024-05-27 05:02:27,424.733521
2024-05-27 05:02:07,425.579742
2024-05-27 05:01:47,427.82
2024-05-27 05:01:26,428.196045
2024-05-27 05:01:06,428.700134
2024-05-27 05:00:46,430.760651
2024-05-27 05:00:26,434.418762
2024-05-27 05:00:06,434.412018
2024-05-27 04:59:46,433.465118
2024-05-27 04:59:26,433.5139
2024-05-27 04:59:06,428.57074
2024-05-27 04:58:46,429.672
2024-05-27 04:58:26,432.3173
2024-05-27 04:58:06,424.517456
2024-05-27 04:57:46,423.7849
2024-05-27 04:57:26,426.134827
2024-05-27 04:57:06,428.061462
2024-05-27 04:56:46,427.818451
2024-05-27 04:56:26,427.4528
2024-05-27 04:56:06,433.7573
2024-05-27 04:55:46,428.545715
2024-05-27 04:55:26,434.414734
2024-05-27 04:55:06,433.369934
2024-05-27 04:54:46,434.496674
2024-05-27 04:54:26,430.322418
2024-05-27 04:54:06,436.524872
2024-05-27 04:53:46,428.296661
2024-05-27 04:53:26,427.767334
2024-05-27 04:53:06,428.181122
2024-05-27 04:52:46,427.909729
2024-05-27 04:52:26,427.403534
2024-05-27 04:52:06,423.6931
2024-05-27 04:51:46,425.143341
2024-05-27 04:51:26,423.2611
2024-05-27 04:51:06,426.5898
2024-05-27 04:50:46,430.653778
2024-05-27 04:50:26,431.3603
2024-05-27 04:50:06,434.1415
2024-05-27 04:49:46,437.80423
2024-05-27 04:48:26,432.604279
2024-05-27 04:48:06,431.184021
2024-05-27 04:47:46,432.9765
2024-05-27 04:47:26,428.938843
2024-05-27 04:47:06,432.072449
2024-05-27 04:46:46,430.406738
2024-05-27 04:46:26,432.2828
2024-05-27 04:46:06,430.1411
2024-05-27 04:45:46,427.4457
2024-05-27 04:45:26,433.679626
2024-05-27 04:45:06,427.500977
2024-05-27 04:44:46,427.8991
2024-05-27 04:44:26,424.642578
2024-05-27 04:44:06,426.6659
2024-05-27 04:43:46,429.831726
2024-05-27 04:43:26,430.118347
2024-05-27 04:43:06,426.925232
2024-05-27 04:42:46,431.0088
2024-05-27 04:42:26,430.600922
2024-05-27 04:42:06,435.755249
2024-05-27 04:41:46,434.102783
2024-05-27 04:41:26,436.178833
2024-05-27 04:41:06,433.754059
2024-05-27 04:40:46,436.903564
2024-05-27 04:40:26,429.924561
2024-05-27 04:40:06,428.1012
2024-05-27 04:39:46,426.108215
2024-05-27 04:39:26,428.058838
2024-05-27 04:39:06,419.8136
2024-05-27 04:38:46,425.033051
2024-05-27 04:38:26,424.0127
2024-05-27 04:38:06,420.843323
2024-05-27 04:37:46,425.333618
2024-05-27 04:37:26,429.956451
2024-05-27 04:37:06,431.2448
2024-05-27 04:36:46,433.7904
2024-05-27 04:36:26,437.017548
2024-05-27 04:36:06,439.7662
2024-05-27 04:35:46,437.12323
2024-05-27 04:35:26,439.8423
2024-05-27 04:35:06,440.0563
2024-05-27 04:34:46,437.5278
2024-05-27 04:34:26,434.1184
2024-05-27 04:34:06,424.988953
2024-05-27 04:33:46,423.649658
2024-05-27 04:33:26,424.656036
2024-05-27 04:33:06,420.8412
2024-05-27 04:32:46,420.8412
2024-05-27 04:32:26,421.4171
2024-05-27 04:32:06,423.310669
2024-05-27 04:31:46,428.32016
2024-05-27 04:31:26,433.367584
2024-05-27 04:31:06,432.452728
2024-05-27 04:30:46,436.2939
2024-05-27 04:30:26,430.620819
2024-05-27 04:30:06,431.530975
2024-05-27 04:29:46,435.874
2024-05-27 04:29:26,436.325043
2024-05-27 04:29:06,437.563324
2024-05-27 04:28:46,430.501923
2024-05-27 04:28:26,430.631226
2024-05-27 04:28:06,430.556946
2024-05-27 04:27:46,428.169952
2024-05-27 04:27:26,426.9428
2024-05-27 04:27:06,426.363251
2024-05-27 04:26:46,422.997
2024-05-27 04:26:26,429.180237
2024-05-27 04:26:06,424.202454
2024-05-27 04:25:46,426.522675
2024-05-27 04:25:26,428.754059
2024-05-27 04:25:06,432.233917
2024-05-27 04:24:46,425.373383
2024-05-27 04:24:26,430.121521
2024-05-27 04:24:06,427.566864
2024-05-27 04:23:46,429.308777
2024-05-27 04:23:26,435.741516
2024-05-27 04:23:06,443.28006
2024-05-27 04:22:46,436.657745
2024-05-27 04:22:26,441.760559
2024-05-27 04:22:06,440.929321
2024-05-27 04:21:46,428.7165
2024-05-27 04:21:26,431.729
2024-05-27 04:21:06,431.5261
2024-05-27 04:20:46,426.025
2024-05-27 04:20:26,424.535278
2024-05-27 04:20:06,423.9004
2024-05-27 04:19:46,418.8738
2024-05-27 04:19:26,424.3252
2024-05-27 04:19:06,426.18634
2024-05-27 04:18:46,420.33783
2024-05-27 04:18:26,427.4222
2024-05-27 04:18:05,431.27356
2024-05-27 04:17:45,433.3153
2024-05-27 04:17:25,429.9913
2024-05-27 04:17:05,438.5263
2024-05-27 04:16:45,439.8104
2024-05-27 04:16:25,436.1444
2024-05-27 04:16:05,435.0161
2024-05-27 04:15:45,434.151123
2024-05-27 04:15:25,431.266479
2024-05-27 04:15:05,430.5691
2024-05-27 04:14:45,428.744659
2024-05-27 04:14:25,425.671265
2024-05-27 04:14:05,420.120026
2024-05-27 04:13:45,424.0897
2024-05-27 04:13:25,429.40155
2024-05-27 04:13:05,426.541168
2024-05-27 04:12:45,426.327026
2024-05-27 04:12:25,428.761169
2024-05-27 04:12:05,431.734558
2024-05-27 04:11:45,429.019226
2024-05-27 04:11:25,431.299072
2024-05-27 04:11:05,431.569122
2024-05-27 04:10:45,434.971558
2024-05-27 04:10:25,438.260284
2024-05-27 04:10:05,435.53244
2024-05-27 04:09:45,432.8129
2024-05-27 04:09:25,428.390564
2024-05-27 04:09:05,431.986145
2024-05-27 04:08:45,432.1647
2024-05-27 04:08:25,429.655823
2024-05-27 04:08:05,427.089233
2024-05-27 04:07:45,432.61792
2024-05-27 04:07:25,426.471222
2024-05-27 04:07:05,426.926331
2024-05-27 04:06:45,425.162781
2024-05-27 04:06:25,427.219543
2024-05-27 04:06:05,427.713348
2024-05-27 04:05:45,429.423035
2024-05-27 04:05:25,432.68515
2024-05-27 04:05:05,428.9334
2024-05-27 04:04:45,431.978516
2024-05-27 04:04:25,429.336
2024-05-27 04:04:05,423.986481
2024-05-27 04:03:45,429.797852
2024-05-27 04:03:25,430.3636
2024-05-27 04:03:05,428.605
2024-05-27 04:02:45,427.198944
2024-05-27 04:02:25,431.268616
2024-05-27 04:02:05,431.6115
2024-05-27 04:01:45,428.563721
2024-05-27 04:01:25,431.868774
2024-05-27 04:01:05,431.222839
2024-05-27 04:00:45,427.7318
2024-05-27 04:00:25,427.85672
2024-05-27 04:00:05,430.6828
2024-05-27 03:59:45,433.746582
2024-05-27 03:59:25,429.85968
2024-05-27 03:59:05,433.434784
2024-05-27 03:58:45,430.753479
2024-05-27 03:58:25,433.256317
2024-05-27 03:58:05,426.832062
2024-05-27 03:57:45,427.595276
2024-05-27 03:57:25,430.037079
2024-05-27 03:57:05,426.980133
2024-05-27 03:56:45,427.6427
2024-05-27 03:56:25,427.541046
2024-05-27 03:56:05,434.546875
2024-05-27 03:55:45,429.57193
2024-05-27 03:55:25,432.832672
2024-05-27 03:55:05,433.8556
2024-05-27 03:54:45,436.004852
2024-05-27 03:54:25,437.06
2024-05-27 03:54:05,430.022522
2024-05-27 03:53:45,433.903778
2024-05-27 03:53:25,435.323822
2024-05-27 03:53:05,428.624847
2024-05-27 03:52:45,426.874023
2024-05-27 03:52:25,423.072266
2024-05-27 03:52:05,424.635925
2024-05-27 03:51:45,420.9181
2024-05-27 03:51:25,421.0126
2024-05-27 03:51:05,425.3127
2024-05-27 03:50:45,431.2211
2024-05-27 03:50:25,433.690155
2024-05-27 03:50:05,435.86673
2024-05-27 03:49:45,435.230743
2024-05-27 03:48:25,435.198242
2024-05-27 03:48:05,430.63385
2024-05-27 03:47:45,432.206757
2024-05-27 03:47:25,428.287628
2024-05-27 03:47:05,422.564331
2024-05-27 03:46:45,423.0315
2024-05-27 03:46:25,423.900726
2024-05-27 03:46:05,423.855377
2024-05-27 03:45:45,423.0114
2024-05-27 03:45:25,419.410278
2024-05-27 03:45:05,427.278717
2024-05-27 03:44:45,430.219482
2024-05-27 03:44:25,437.694366
2024-05-27 03:44:05,440.983765
2024-05-27 03:43:45,441.386017
2024-05-27 03:43:25,434.0035
2024-05-27 03:43:05,431.872528
2024-05-27 03:42:45,436.61496
2024-05-27 03:42:25,428.593842
2024-05-27 03:42:05,432.5576
2024-05-27 03:41:45,430.162079
2024-05-27 03:41:25,431.689667
2024-05-27 03:41:05,432.0717
2024-05-27 03:40:45,425.263
2024-05-27 03:40:25,423.111542
2024-05-27 03:40:05,424.857727
2024-05-27 03:39:45,423.2375
2024-05-27 03:39:25,432.218842
2024-05-27 03:39:05,425.248077
2024-05-27 03:38:45,429.078461
2024-05-27 03:38:25,433.3006
2024-05-27 03:38:05,428.428833
2024-05-27 03:37:44,432.9959
2024-05-27 03:37:24,434.983429
2024-05-27 03:37:04,427.7512
2024-05-27 03:36:44,432.412048
2024-05-27 03:36:24,432.98877
2024-05-27 03:36:04,429.002747
2024-05-27 03:35:44,432.6687
2024-05-27 03:35:24,430.509
2024-05-27 03:35:04,426.1894
2024-05-27 03:34:44,428.4656
2024-05-27 03:34:24,430.519867
2024-05-27 03:34:04,426.793121
2024-05-27 03:33:44,429.204468
2024-05-27 03:33:24,421.4682
2024-05-27 03:33:04,426.100433
2024-05-27 03:32:44,425.377075
2024-05-27 03:32:24,423.462738
2024-05-27 03:32:04,430.637848
2024-05-27 03:31:44,426.023132
2024-05-27 03:31:24,432.41568
2024-05-27 03:31:04,431.818939
2024-05-27 03:30:44,431.700867
2024-05-27 03:30:24,438.827728
2024-05-27 03:30:04,432.1117
2024-05-27 03:29:44,432.765656
2024-05-27 03:29:24,432.192078
2024-05-27 03:29:04,436.595734
2024-05-27 03:28:44,434.2113
2024-05-27 03:28:24,434.511383
2024-05-27 03:28:04,433.63446
2024-05-27 03:27:44,430.471161
2024-05-27 03:27:24,425.211884
2024-05-27 03:27:04,423.8458
2024-05-27 03:26:44,427.197571
2024-05-27 03:26:24,415.004974
2024-05-27 03:26:04,418.5655
2024-05-27 03:25:44,426.546051
2024-05-27 03:25:24,425.000916
2024-05-27 03:25:04,426.119781
2024-05-27 03:24:44,434.835
2024-05-27 03:24:24,433.483459
2024-05-27 03:24:04,437.060272
2024-05-27 03:23:44,434.92868
2024-05-27 03:23:24,434.059418
2024-05-27 03:23:04,438.179565
2024-05-27 03:22:44,435.854218
2024-05-27 03:22:24,434.2285
2024-05-27 03:22:04,438.4793
2024-05-27 03:21:44,434.729828
2024-05-27 03:21:24,431.1623
2024-05-27 03:21:04,428.1408
2024-05-27 03:20:44,425.2738
2024-05-27 03:20:24,426.790222
2024-05-27 03:20:04,420.3883
2024-05-27 03:19:44,425.072327
2024-05-27 03:19:24,418.126831
2024-05-27 03:19:04,424.128
2024-05-27 03:18:44,423.377228
2024-05-27 03:18:24,429.076355
2024-05-27 03:18:04,423.1036
2024-05-27 03:17:44,436.942627
2024-05-27 03:17:24,435.7788
2024-05-27 03:17:04,436.233948
2024-05-27 03:16:44,439.8557
2024-05-27 03:16:24,443.3239
2024-05-27 03:16:04,438.458618
2024-05-27 03:15:44,435.252716
2024-05-27 03:15:24,434.613647
2024-05-27 03:15:04,432.300537
2024-05-27 03:14:44,432.6825
2024-05-27 03:14:24,429.899475
2024-05-27 03:14:04,429.056549
2024-05-27 03:13:44,430.166046
2024-05-27 03:13:24,429.7166
2024-05-27 03:13:04,424.490234
2024-05-27 03:12:44,421.4611
2024-05-27 03:12:24,428.3735
2024-05-27 03:12:04,418.8103
2024-05-27 03:11:44,427.475647
2024-05-27 03:11:24,419.550323
2024-05-27 03:11:04,425.466675
2024-05-27 03:10:44,425.9854
2024-05-27 03:10:24,427.164825
2024-05-27 03:10:04,431.715027
2024-05-27 03:09:44,432.749329
2024-05-27 03:09:24,438.678223
2024-05-27 03:09:04,438.079346
2024-05-27 03:08:44,438.429565
2024-05-27 03:08:24,439.583832
2024-05-27 03:08:04,435.133453
2024-05-27 03:07:44,433.546631
2024-05-27 03:07:24,434.5555
2024-05-27 03:07:04,429.701416
2024-05-27 03:06:44,431.4531
2024-05-27 03:06:24,422.330872
2024-05-27 03:06:04,425.648376
2024-05-27 03:05:44,420.847076
2024-05-27 03:05:24,421.71933
2024-05-27 03:05:04,418.477234
2024-05-27 03:04:44,419.9751
2024-05-27 03:04:24,425.647064
2024-05-27 03:04:04,431.123657
2024-05-27 03:03:44,426.2397
2024-05-27 03:03:24,430.5746
2024-05-27 03:03:04,433.580933
2024-05-27 03:02:44,437.765137
2024-05-27 03:02:24,437.4043
2024-05-27 03:02:04,431.9217
2024-05-27 03:01:44,435.010681
2024-05-27 03:01:24,435.7326
2024-05-27 03:01:04,433.33197
2024-05-27 03:00:44,432.4222
2024-05-27 03:00:24,433.363281
2024-05-27 03:00:04,431.964539
2024-05-27 02:59:44,431.0518
2024-05-27 02:59:24,431.791626
2024-05-27 02:59:04,427.947876
2024-05-27 02:58:44,429.2378
2024-05-27 02:58:24,428.231079
2024-05-27 02:58:04,426.432465
2024-05-27 02:57:44,427.02182
2024-05-27 02:57:24,421.8673
2024-05-27 02:57:04,421.4083
2024-05-27 02:56:44,425.143646
2024-05-27 02:56:24,422.152832
2024-05-27 02:56:03,428.720642
2024-05-27 02:55:43,430.404
2024-05-27 02:55:23,435.636871
2024-05-27 02:55:03,435.186035
2024-05-27 02:54:43,436.710449
2024-05-27 02:54:23,436.756653
2024-05-27 02:54:03,435.161133
2024-05-27 02:53:43,436.186584
2024-05-27 02:53:23,434.696869
2024-05-27 02:53:03,432.278442
2024-05-27 02:52:43,431.628143
2024-05-27 02:52:23,431.7597
2024-05-27 02:52:03,425.923
2024-05-27 02:51:43,427.401123
2024-05-27 02:51:23,423.9661
2024-05-27 02:51:03,421.3396
2024-05-27 02:50:43,421.341339
2024-05-27 02:50:23,424.162
2024-05-27 02:50:03,427.335571
2024-05-27 02:49:43,430.3976
2024-05-27 02:48:18,434.836
2024-05-27 02:47:58,436.4253
2024-05-27 02:47:38,432.911438
2024-05-27 02:47:18,436.097382
2024-05-27 02:46:58,437.174469
2024-05-27 02:46:38,427.508
2024-05-27 02:46:18,430.6494
2024-05-27 02:45:58,427.6049
2024-05-27 02:45:38,422.174622
2024-05-27 02:45:18,427.877045
2024-05-27 02:44:58,425.559235
2024-05-27 02:44:38,425.723938
2024-05-27 02:44:18,427.780945
2024-05-27 02:43:58,427.3651
2024-05-27 02:43:38,425.89502
2024-05-27 02:43:18,428.961548
2024-05-27 02:42:58,433.290436
2024-05-27 02:42:38,424.842468
2024-05-27 02:42:18,434.670044
2024-05-27 02:41:58,433.5797
2024-05-27 02:41:38,434.944458
2024-05-27 02:41:18,435.354736
2024-05-27 02:40:58,432.192627
2024-05-27 02:40:38,438.794556
2024-05-27 02:40:18,432.441345
2024-05-27 02:39:58,429.4056
2024-05-27 02:39:38,429.328857
2024-05-27 02:39:18,427.0351
2024-05-27 02:38:58,424.759155
2024-05-27 02:38:38,422.648315
2024-05-27 02:38:18,426.136261
2024-05-27 02:37:58,426.4327
2024-05-27 02:37:38,425.173767
2024-05-27 02:37:18,425.871216
2024-05-27 02:36:58,431.444275
2024-05-27 02:36:38,431.5711
2024-05-27 02:36:18,430.70108
2024-05-27 02:35:58,431.242859
2024-05-27 02:35:38,432.0538
2024-05-27 02:35:18,432.005157
2024-05-27 02:34:58,429.430573
2024-05-27 02:34:38,430.276581
2024-05-27 02:34:18,431.9339
2024-05-27 02:33:58,432.520752
2024-05-27 02:33:38,432.101746
2024-05-27 02:33:18,433.6905
2024-05-27 02:32:58,431.8423
2024-05-27 02:32:38,432.1443
2024-05-27 02:32:18,427.945648
2024-05-27 02:31:58,425.5078
2024-05-27 02:31:38,428.636566
2024-05-27 02:31:18,425.642517
2024-05-27 02:30:58,424.1663
2024-05-27 02:30:38,424.893982
2024-05-27 02:30:18,423.901428
2024-05-27 02:29:58,428.141724
